[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.42931  29.4167   29.421598 29.410894 29.390368]
[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.417871 29.39742  29.396992 29.386719 29.362114]
[[29.4375 29.4375 29.4375 29.4375 29.375 ]],[29.406698 29.387344 29.387674 29.376764 29.354345]
[[29.4375 29.4375 29.4375 29.375  29.375 ]],[29.408878 29.398237 29.4061   29.399601 29.384958]
[[29.4375 29.4375 29.375  29.375  29.375 ]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.4375 29.375  29.375  29.375  29.375 ]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.375 29.375 29.375 29.375 29.375]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.375 29.375 29.375 29.375 29.375]],[29.366108 29.352057 29.35506  29.344198 29.323053]
[[29.375  29.375  29.375  29.375  29.3125]],[29.353834 29.333511 29.332005 29.320862 29.296442]
[[29.375  29.375  29.375  29.3125 29.3125]],[29.343412 29.322605 29.321041 29.30999  29.28697 ]
[[29.375  29.375  29.3125 29.3125 29.3125]],[29.343216 29.331224 29.336643 29.327736 29.311745]
[[29.375  29.3125 29.3125 29.3125 29.3125]],[29.356493 29.35132  29.364056 29.362741 29.352964]
[[29.3125 29.3125 29.3125 29.3125 29.3125]],[29.356493 29.35132  29.364056 29.362741 29.352964]
[[29.3125 29.3125 29.3125 29.3125 29.25  ]],[29.302975 29.287691 29.288935 29.277945 29.256311]
[[29.3125 29.3125 29.3125 29.25   29.25  ]],[29.289639 29.270147 29.26794  29.255749 29.23188 ]
[[29.3125 29.3125 29.25   29.25   29.25  ]],[29.27944  29.258965 29.25646  29.244593 29.221897]
[[29.3125 29.25   29.25   29.25   29.1875]],[29.277893 29.264763 29.267944 29.256916 29.239794]
[[29.25   29.25   29.25   29.1875 29.1875]],[29.291302 29.285099 29.295696 29.29238  29.281569]
[[29.25   29.25   29.1875 29.1875 29.1875]],[29.239914 29.223616 29.223228 29.212145 29.190147]
[[29.25   29.1875 29.1875 29.1875 29.1875]],[29.225628 29.206978 29.204113 29.190987 29.167694]
[[29.1875 29.1875 29.1875 29.1875 29.125 ]],[29.215422 29.19578  29.192606 29.179834 29.157728]
[[29.1875 29.1875 29.1875 29.125  29.125 ]],[29.168552 29.151278 29.147654 29.133827 29.111603]
[[29.1875 29.1875 29.125  29.125  29.125 ]],[29.16181  29.144016 29.140524 29.126585 29.103899]
[[29.1875 29.125  29.125  29.125  29.125 ]],[29.151602 29.132801 29.129002 29.115442 29.093954]
[[29.125  29.125  29.125  29.125  29.0625]],[29.150415 29.135666 29.135548 29.123169 29.105179]
[[29.125  29.125  29.125  29.0625 29.0625]],[29.112732 29.097754 29.095926 29.083525 29.062548]
[[29.125  29.125  29.0625 29.0625 29.0625]],[29.098192 29.081266 29.077185 29.062553 29.040499]
[[29.125  29.0625 29.0625 29.0625 29.0625]],[29.087984 29.070038 29.065653 29.051424 29.030575]
[[29.0625 29.0625 29.0625 29.0625 29.    ]],[29.087456 29.072203 29.070803 29.05841  29.040386]
[[29.0625 29.0625 29.0625 29.     29.    ]],[29.049313 29.03524  29.032864 29.01988  28.999563]
[[29.0625 29.0625 29.     29.     29.0625]],[29.034775 29.018734 29.014105 28.9989   28.977499]
[[29.0625 29.     29.     29.0625 29.    ]],[29.024569 29.007496 29.002565 28.987783 28.967606]
[[29.     29.     29.0625 29.     29.    ]],[29.024605 29.00904  29.006489 28.994118 28.976175]
[[29.     29.0625 29.     29.     29.    ]],[28.986086 28.972937 28.970049 28.9566   28.936972]
[[29.0625 29.     29.     29.     28.9375]],[28.971556 28.95642  28.951286 28.935617 28.914906]
[[29.     29.     29.     28.9375 28.9375]],[29.006569 28.99141  28.989767 28.976942 28.960773]
[[29.     29.     28.9375 28.9375 28.9375]],[28.977497 28.970186 28.973219 28.96428  28.952257]
[[29.     28.9375 28.9375 28.9375 28.9375]],[28.978035 28.968197 28.969084 28.957054 28.940374]
[[28.9375 28.9375 28.9375 28.9375 28.875 ]],[28.96912  28.954401 28.951422 28.938423 28.919577]
[[28.9375 28.9375 28.9375 28.875  28.875 ]],[28.915289 28.901592 28.895763 28.879719 28.860165]
[[28.9375 28.9375 28.875  28.875  28.875 ]],[28.908539 28.894327 28.888727 28.872711 28.85271 ]
[[28.9375 28.875  28.875  28.875  28.8125]],[28.89835  28.883083 28.877186 28.861637 28.842882]
[[28.875  28.875  28.875  28.8125 28.8125]],[28.898651 28.884237 28.880394 28.867622 28.8508  ]
[[28.875  28.875  28.8125 28.8125 28.8125]],[28.860193 28.84895  28.845167 28.831116 28.81294 ]
[[28.875  28.8125 28.8125 28.8125 28.8125]],[28.84572  28.83245  28.826435 28.810175 28.790915]
[[28.8125 28.8125 28.8125 28.8125 28.75  ]],[28.835545 28.821209 28.814896 28.799124 28.781122]
[[28.8125 28.8125 28.8125 28.75   28.75  ]],[28.789879 28.778088 28.77141  28.754923 28.736862]
[[28.8125 28.8125 28.75   28.75   28.75  ]],[28.7831   28.77079  28.7644   28.748    28.729506]
[[28.8125 28.75   28.75   28.75   28.75  ]],[28.772934 28.759552 28.752867 28.736975 28.71976 ]
[[28.75 28.75 28.75 28.75 28.75]],[28.773127 28.760624 28.756014 28.742958 28.727697]
[[28.75   28.75   28.75   28.75   28.6875]],[28.73504  28.725782 28.721272 28.707027 28.690424]
[[28.75   28.75   28.75   28.6875 28.6875]],[28.720665 28.70934  28.702618 28.686178 28.668486]
[[28.75   28.75   28.6875 28.6875 28.6875]],[28.710516 28.69811  28.6911   28.675182 28.658777]
[[28.75   28.6875 28.6875 28.6875 28.6875]],[28.71064  28.699127 28.694197 28.681135 28.666702]
[[28.6875 28.6875 28.6875 28.6875 28.625 ]],[28.71876  28.711918 28.711693 28.70165  28.6902  ]
[[28.6875 28.6875 28.6875 28.625  28.625 ]],[28.672728 28.664492 28.659683 28.645485 28.629704]
[[28.6875 28.6875 28.625  28.625  28.625 ]],[28.658415 28.648094 28.641088 28.6247   28.60783 ]
[[28.6875 28.625  28.625  28.625  28.625 ]],[28.648285 28.636875 28.629581 28.613731 28.598166]
[[28.625  28.625  28.625  28.625  28.5625]],[28.648327 28.637827 28.632614 28.619642 28.606056]
[[28.625  28.625  28.625  28.5625 28.625 ]],[28.610579 28.603392 28.59832  28.58426  28.569328]
[[28.625  28.625  28.5625 28.625  28.5625]],[28.59634  28.587046 28.579798 28.563547 28.547531]
[[28.625  28.5625 28.625  28.5625 28.5625]],[28.586227 28.575844 28.568308 28.552614 28.537912]
[[28.5625 28.625  28.5625 28.5625 28.5625]],[28.586178 28.576714 28.571264 28.558464 28.545753]
[[28.625  28.5625 28.5625 28.5625 28.5625]],[28.548586 28.542473 28.537182 28.523335 28.509277]
[[28.5625 28.5625 28.5625 28.5625 28.5625]],[28.579172 28.569166 28.564102 28.551481 28.538374]
[[28.5625 28.5625 28.5625 28.5625 28.5   ]],[28.538532 28.53133  28.525747 28.51247  28.499733]
[[28.5625 28.5625 28.5625 28.5    28.5   ]],[28.534185 28.526888 28.521515 28.50838  28.495245]
[[28.5625 28.5625 28.5    28.5    28.5   ]],[28.5315   28.523743 28.518557 28.50547  28.49234 ]
[[28.5625 28.5    28.5    28.5    28.5   ]],[28.524189 28.515787 28.510136 28.497576 28.485767]
[[28.5 28.5 28.5 28.5 28.5]],[28.53252  28.52808  28.526829 28.517876 28.508764]
[[28.5 28.5 28.5 28.5 28.5]],[28.486742 28.48173  28.476252 28.462692 28.449537]
[[28.5 28.5 28.5 28.5 28.5]],[28.472681 28.465525 28.457903 28.442171 28.427933]
[[28.5    28.5    28.5    28.5    28.4375]],[28.462614 28.454363 28.446455 28.4313   28.4184  ]
[[28.5    28.5    28.5    28.4375 28.4375]],[28.462349 28.455038 28.449215 28.436972 28.426088]
[[28.5    28.5    28.4375 28.4375 28.4375]],[28.470755 28.467276 28.465824 28.45741  28.449213]
[[28.5    28.4375 28.4375 28.4375 28.4375]],[28.470755 28.467276 28.465824 28.45741  28.449213]
[[28.4375 28.4375 28.4375 28.4375 28.375 ]],[28.470755 28.467276 28.465824 28.45741  28.449213]
[[28.4375 28.4375 28.4375 28.375  28.375 ]],[28.42504  28.421154 28.415522 28.402317 28.390085]
[[28.4375 28.4375 28.375  28.375  28.375 ]],[28.41108  28.405031 28.397278 28.381907 28.368597]
[[28.4375 28.375  28.375  28.375  28.375 ]],[28.40104  28.393894 28.385857 28.371069 28.35911 ]
[[28.375  28.375  28.375  28.375  28.3125]],[28.400648 28.394459 28.388496 28.376625 28.36669 ]
[[28.375  28.375  28.375  28.3125 28.3125]],[28.363466 28.360735 28.354979 28.34219  28.330904]
[[28.375  28.375  28.3125 28.3125 28.3125]],[28.349615 28.344707 28.33685  28.321898 28.30954 ]
[[28.375  28.3125 28.3125 28.3125 28.3125]],[28.339603 28.333597 28.325459 28.311096 28.300098]
[[28.3125 28.3125 28.3125 28.3125 28.3125]],[28.339079 28.334042 28.327963 28.316519 28.307549]
[[28.3125 28.3125 28.3125 28.3125 28.3125]],[28.302015 28.300474 28.294617 28.282288 28.27197 ]
[[28.3125 28.3125 28.3125 28.3125 28.3125]],[28.288286 28.28455  28.276611 28.262129 28.250744]
[[28.3125 28.3125 28.3125 28.3125 28.25  ]],[28.278303 28.273472 28.26525  28.25136  28.241348]
[[28.3125 28.3125 28.3125 28.25   28.25  ]],[28.277636 28.273779 28.26761  28.256632 28.248652]
[[28.3125 28.3125 28.25   28.25   28.25  ]],[28.288742 28.290548 28.290121 28.284834 28.281025]
[[28.3125 28.25   28.25   28.25   28.25  ]],[28.288742 28.290548 28.290121 28.284834 28.281025]
[[28.25 28.25 28.25 28.25 28.25]],[28.288742 28.290548 28.290121 28.284834 28.281025]
[[28.25 28.25 28.25 28.25 28.25]],[28.240683 28.240358 28.234417 28.222597 28.213266]
[[28.25 28.25 28.25 28.25 28.25]],[28.227077 28.224545 28.216549 28.20258  28.192186]
[[28.25 28.25 28.25 28.25 28.25]],[28.217129 28.213505 28.205225 28.191843 28.182835]
[[28.25   28.25   28.25   28.25   28.1875]],[28.216305 28.213669 28.20742  28.196943 28.189974]
[[28.25   28.25   28.25   28.1875 28.1875]],[28.228241 28.23188  28.231798 28.22754  28.22519 ]
[[28.25   28.25   28.1875 28.1875 28.1875]],[28.228241 28.23188  28.231798 28.22754  28.22519 ]
[[28.25   28.1875 28.1875 28.1875 28.1875]],[28.228241 28.23188  28.231798 28.22754  28.22519 ]
[[28.1875 28.1875 28.1875 28.1875 28.1875]],[28.228241 28.23188  28.231798 28.22754  28.22519 ]
[[28.1875 28.1875 28.1875 28.1875 28.1875]],[28.179455 28.180382 28.174374 28.16309  28.154766]
[[28.1875 28.1875 28.1875 28.1875 28.1875]],[28.165987 28.16469  28.15665  28.143227 28.133848]
[[28.1875 28.1875 28.1875 28.1875 28.125 ]],[28.156075 28.153694 28.145365 28.132526 28.12454 ]
[[28.1875 28.1875 28.1875 28.125  28.125 ]],[28.155087 28.153708 28.14739  28.137444 28.131496]
[[28.1875 28.1875 28.125  28.125  28.125 ]],[28.167511 28.172777 28.17285  28.169426 28.16834 ]
[[28.1875 28.125  28.125  28.125  28.125 ]],[28.167511 28.172777 28.17285  28.169426 28.16834 ]
[[28.125 28.125 28.125 28.125 28.125]],[28.167511 28.172777 28.17285  28.169426 28.16834 ]
[[28.125 28.125 28.125 28.125 28.125]],[28.118332 28.120544 28.114473 28.103752 28.096453]
[[28.125 28.125 28.125 28.125 28.125]],[28.105005 28.104986 28.09691  28.084053 28.075705]
[[28.125  28.125  28.125  28.125  28.0625]],[28.09513  28.094032 28.085667 28.07339  28.06644 ]
[[28.125  28.125  28.125  28.0625 28.0625]],[28.093977 28.09389  28.087505 28.0781   28.073196]
[[28.125  28.125  28.0625 28.0625 28.0625]],[28.106497 28.113125 28.113125 28.110292 28.110237]
[[28.125  28.0625 28.0625 28.0625 28.0625]],[28.106497 28.113125 28.113125 28.110292 28.110237]
[[28.0625 28.0625 28.0625 28.0625 28.0625]],[28.106497 28.113125 28.113125 28.110292 28.110237]
[[28.0625 28.0625 28.0625 28.0625 28.0625]],[28.057306 28.060844 28.05471  28.044567 28.038305]
[[28.0625 28.0625 28.0625 28.0625 28.0625]],[28.044132 28.045424 28.037315 28.025042 28.017738]
[[28.0625 28.0625 28.0625 28.0625 28.0625]],[28.0343   28.034527 28.026117 28.014418 28.008522]
[[28.0625 28.0625 28.0625 28.0625 28.    ]],[28.032969 28.034214 28.02776  28.01891  28.01506 ]
[[28.0625 28.0625 28.0625 28.     28.    ]],[28.045137 28.052832 28.05248  28.049948 28.050636]
[[28.0625 28.0625 28.     28.     28.    ]],[28.045137 28.052832 28.05248  28.049948 28.050636]
[[28.0625 28.     28.     28.     28.    ]],[28.045137 28.052832 28.05248  28.049948 28.050636]
[[28. 28. 28. 28. 28.]],[28.045137 28.052832 28.05248  28.049948 28.050636]
[[28. 28. 28. 28. 28.]],[27.996374 28.001278 27.995075 27.985516 27.980307]
[[28. 28. 28. 28. 28.]],[27.983358 27.986008 27.977861 27.966177 27.959932]
[[28.     28.     28.     28.     27.9375]],[27.973577 27.975166 27.96671  27.955585 27.95076 ]
[[28.     28.     28.     27.9375 27.9375]],[27.972063 27.974682 27.968147 27.959846 27.957064]
[[28.     28.     27.9375 27.9375 28.    ]],[27.983274 27.991901 27.990984 27.988316 27.989538]
[[28.     27.9375 27.9375 28.     27.9375]],[27.983274 27.991901 27.990984 27.988316 27.989538]
[[27.9375 27.9375 28.     27.9375 27.9375]],[27.983274 27.991901 27.990984 27.988316 27.989538]
[[27.9375 28.     27.9375 27.9375 27.9375]],[27.93554  27.941847 27.935566 27.926582 27.92244 ]
[[28.     27.9375 27.9375 27.9375 27.9375]],[27.922691 27.926737 27.91854  27.907438 27.902267]
[[27.9375 27.9375 27.9375 27.9375 27.9375]],[27.95454  27.9555   27.949226 27.941769 27.940105]
[[27.9375 27.9375 27.9375 27.9375 27.9375]],[27.929688 27.940302 27.938541 27.935778 27.938211]
[[27.9375 27.9375 27.9375 27.9375 27.9375]],[27.928629 27.937614 27.935316 27.930819 27.930012]
[[27.9375 27.9375 27.9375 27.9375 27.875 ]],[27.91798  27.92261  27.91658  27.908447 27.905428]
[[27.9375 27.9375 27.9375 27.875  27.875 ]],[27.911257 27.915298 27.908665 27.900902 27.8992  ]
[[27.9375 27.9375 27.875  27.875  27.875 ]],[27.92139  27.931175 27.929829 27.927061 27.929008]
[[27.9375 27.875  27.875  27.875  27.875 ]],[27.92139  27.931175 27.929829 27.927061 27.929008]
[[27.875 27.875 27.875 27.875 27.875]],[27.92139  27.931175 27.929829 27.927061 27.929008]
[[27.875  27.875  27.875  27.875  27.8125]],[27.874804 27.882559 27.876177 27.867758 27.864689]
[[27.875  27.875  27.875  27.8125 27.875 ]],[27.86213  27.86762  27.859346 27.848816 27.844732]
[[27.875  27.875  27.8125 27.875  27.8125]],[27.852451 27.856913 27.848309 27.83831  27.835657]
[[27.875  27.8125 27.875  27.8125 27.8125]],[27.850561 27.856068 27.849308 27.842064 27.841446]
[[27.8125 27.875  27.8125 27.8125 27.8125]],[27.859734 27.87044  27.868578 27.865978 27.868628]
[[27.875  27.8125 27.8125 27.8125 27.8125]],[27.814165 27.823416 27.816902 27.809025 27.807045]
[[27.8125 27.8125 27.8125 27.8125 27.8125]],[27.842613 27.847488 27.84133  27.834375 27.833487]
[[27.8125 27.8125 27.8125 27.8125 27.8125]],[27.804531 27.81277  27.8059   27.798538 27.797983]
[[27.8125 27.8125 27.8125 27.8125 27.75  ]],[27.799475 27.807516 27.800951 27.793678 27.792728]
[[27.8125 27.8125 27.8125 27.75   27.75  ]],[27.796515 27.804104 27.797829 27.790754 27.789932]
[[27.8125 27.8125 27.75   27.75   27.8125]],[27.789972 27.796997 27.79008  27.783318 27.783798]
[[27.8125 27.75   27.75   27.8125 27.75  ]],[27.797796 27.80917  27.806547 27.803888 27.807035]
[[27.75   27.75   27.8125 27.75   27.75  ]],[27.797796 27.80917  27.806547 27.803888 27.807035]
[[27.75   27.8125 27.75   27.75   27.75  ]],[27.753635 27.764431 27.75775  27.75038  27.74949 ]
[[27.8125 27.75   27.75   27.75   27.75  ]],[27.741339 27.749859 27.741352 27.73188  27.729996]
[[27.75 27.75 27.75 27.75 27.75]],[27.77234  27.777733 27.771053 27.765064 27.76672 ]
[[27.75 27.75 27.75 27.75 27.75]],[27.744303 27.757193 27.753244 27.750296 27.754288]
[[27.75 27.75 27.75 27.75 27.75]],[27.743013 27.754242 27.749899 27.74547  27.746342]
[[27.75 27.75 27.75 27.75 27.75]],[27.735947 27.745092 27.73864  27.732042 27.73233 ]
[[27.75 27.75 27.75 27.75 27.75]],[27.729504 27.738096 27.73098  27.724663 27.72625 ]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75 27.75 27.75 27.75 27.75]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75   27.75   27.75   27.75   27.8125]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75   27.75   27.75   27.8125 27.8125]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75   27.75   27.8125 27.8125 27.8125]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.75   27.8125 27.8125 27.8125 27.875 ]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.8125 27.8125 27.8125 27.875  27.875 ]],[27.735561 27.747328 27.743675 27.740719 27.744135]
[[27.8125 27.8125 27.875  27.875  27.9375]],[27.796505 27.82317  27.835178 27.84924  27.869408]
[[27.8125 27.875  27.875  27.9375 27.9375]],[27.824669 27.867456 27.892488 27.920286 27.953634]
[[27.875  27.875  27.9375 27.9375 28.    ]],[27.82975  27.86961  27.891672 27.915485 27.943798]
[[27.875  27.9375 27.9375 28.     28.    ]],[27.879211 27.921358 27.948366 27.977095 28.010378]
[[27.9375 27.9375 28.     28.     28.    ]],[27.888273 27.931671 27.958714 27.987705 28.02179 ]
[[27.9375 28.     28.     28.     28.125 ]],[27.941236 27.986404 28.017464 28.051382 28.08865 ]
[[28.    28.    28.    28.125 28.125]],[27.956675 28.003212 28.034624 28.068043 28.104357]
[[28.    28.    28.125 28.125 28.125]],[28.003075 28.047016 28.078442 28.112156 28.148567]
[[28.    28.125 28.125 28.125 28.125]],[28.018522 28.06387  28.095705 28.128883 28.164364]
[[28.125 28.125 28.125 28.125 28.125]],[28.02016  28.061115 28.08838  28.115595 28.145649]
[[28.125 28.125 28.125 28.125 28.25 ]],[28.108553 28.148354 28.180386 28.214306 28.250074]
[[28.125 28.125 28.125 28.25  28.25 ]],[28.128979 28.171309 28.202831 28.239534 28.27661 ]
[[28.125  28.125  28.25   28.25   28.3125]],[28.149412 28.19437  28.227602 28.262945 28.297373]
[[28.125  28.25   28.25   28.3125 28.3125]],[28.14615  28.18164  28.207073 28.230011 28.25373 ]
[[28.25   28.25   28.3125 28.3125 28.3125]],[28.106497 28.113125 28.113125 28.110292 28.110237]
[[28.25   28.3125 28.3125 28.3125 28.375 ]],[28.228783 28.265806 28.298672 28.329208 28.363178]
[[28.3125 28.3125 28.3125 28.375  28.4375]],[28.253681 28.294256 28.327188 28.363388 28.399162]
[[28.3125 28.3125 28.375  28.4375 28.4375]],[28.3137   28.353249 28.387716 28.425802 28.458902]
[[28.3125 28.375  28.4375 28.4375 28.5   ]],[28.333975 28.375996 28.411676 28.44637  28.479061]
[[28.375  28.4375 28.4375 28.5    28.5625]],[28.327662 28.36205  28.390234 28.414852 28.44001 ]
[[28.4375 28.4375 28.5    28.5625 28.5625]],[28.373589 28.406937 28.437237 28.463224 28.489952]
[[28.4375 28.5    28.5625 28.5625 28.5625]],[28.428688 28.46556  28.501083 28.533804 28.567154]
[[28.5    28.5625 28.5625 28.5625 28.625 ]],[28.452034 28.492134 28.528824 28.56376  28.596882]
[[28.5625 28.5625 28.5625 28.625  28.6875]],[28.507067 28.545963 28.583961 28.618767 28.650976]
[[28.5625 28.5625 28.625  28.6875 28.6875]],[28.558601 28.595032 28.633234 28.66825  28.700226]
[[28.5625 28.625  28.6875 28.6875 28.75  ]],[28.57732  28.616282 28.655333 28.689915 28.721842]
[[28.625  28.6875 28.6875 28.75   28.8125]],[28.585896 28.622084 28.65785  28.686201 28.712492]
[[28.6875 28.6875 28.75   28.8125 28.8125]],[28.618708 28.645475 28.674654 28.697618 28.719173]
[[28.6875 28.75   28.8125 28.8125 28.875 ]],[28.680218 28.71582  28.756094 28.788696 28.821009]
[[28.75   28.8125 28.8125 28.875  28.875 ]],[28.702349 28.74003  28.781805 28.816069 28.846277]
[[28.8125 28.8125 28.875  28.875  28.875 ]],[28.757769 28.79433  28.837614 28.871851 28.900972]
[[28.8125 28.875  28.875  28.875  28.9375]],[28.809217 28.843298 28.887043 28.921576 28.95016 ]
[[28.875  28.875  28.875  28.9375 29.    ]],[28.827732 28.864367 28.909195 28.943468 28.972124]
[[28.875  28.875  28.9375 29.     29.    ]],[28.883434 28.919044 28.96547  28.999847 29.027445]
[[28.875  28.9375 29.     29.     29.0625]],[28.886082 28.915527 28.95229  28.979877 29.003447]
[[28.9375 29.     29.     29.0625 29.0625]],[28.872595 28.886932 28.909456 28.922634 28.931614]
[[29.     29.     29.0625 29.0625 29.125 ]],[28.92241  28.938164 28.964293 28.981247 28.993835]
[[29.     29.0625 29.0625 29.125  29.125 ]],[28.98785  29.01538  29.056446 29.086542 29.111017]
[[29.0625 29.0625 29.125  29.125  29.125 ]],[29.012272 29.044815 29.091026 29.123653 29.147985]
[[29.0625 29.125  29.125  29.125  29.1875]],[29.065449 29.095356 29.140738 29.171913 29.193947]
[[29.125  29.125  29.125  29.1875 29.1875]],[29.07     29.09395  29.131336 29.157738 29.17571 ]
[[29.125  29.125  29.1875 29.1875 29.25  ]],[29.118084 29.140993 29.179945 29.207024 29.225212]
[[29.125  29.1875 29.1875 29.25   29.25  ]],[29.130123 29.151712 29.188606 29.21379  29.229408]
[[29.1875 29.1875 29.25   29.25   29.25  ]],[29.120123 29.128853 29.151989 29.163784 29.168337]
[[29.1875 29.25   29.25   29.25   29.3125]],[29.168036 29.176506 29.202719 29.217445 29.223557]
[[29.25   29.25   29.25   29.3125 29.3125]],[29.175104 29.184374 29.210905 29.226007 29.232616]
[[29.25   29.25   29.3125 29.3125 29.3125]],[29.23758  29.25623  29.29332  29.317469 29.331526]
[[29.25   29.3125 29.3125 29.3125 29.3125]],[29.2481   29.264343 29.298697 29.319891 29.330359]
[[29.3125 29.3125 29.3125 29.3125 29.375 ]],[29.244917 29.252209 29.277418 29.2896   29.291672]
[[29.3125 29.3125 29.3125 29.375  29.375 ]],[29.290878 29.297379 29.324068 29.337688 29.341   ]
[[29.3125 29.3125 29.375  29.375  29.375 ]],[29.297483 29.304712 29.33148  29.34526  29.349037]
[[29.3125 29.375  29.375  29.375  29.4375]],[29.30582  29.312065 29.337229 29.34863  29.3493  ]
[[29.375  29.375  29.375  29.4375 29.4375]],[29.303986 29.304375 29.322428 29.326628 29.321484]
[[29.375  29.375  29.4375 29.4375 29.4375]],[29.345041 29.346537 29.36842  29.377243 29.376694]
[[29.375  29.4375 29.4375 29.4375 29.4375]],[29.358505 29.364777 29.391582 29.404696 29.407118]
[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.366846 29.372156 29.397398 29.408188 29.407545]
[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.413078 29.417734 29.444544 29.456911 29.457577]
[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.419645 29.425077 29.452047 29.464663 29.465822]
[[29.4375 29.4375 29.4375 29.4375 29.4375]],[29.427982 29.432476 29.457926 29.468275 29.466406]
[[29.4375 29.4375 29.4375 29.4375 29.5   ]],[29.426981 29.426012 29.445127 29.449047 29.441622]
[[29.4375 29.4375 29.4375 29.5    29.5   ]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.4375 29.4375 29.5    29.5    29.5   ]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.4375 29.5    29.5    29.5    29.5   ]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.5 29.5 29.5 29.5 29.5]],[29.420153 29.415285 29.42973  29.429693 29.41986 ]
[[29.5 29.5 29.5 29.5 29.5]],[29.467556 29.46757  29.489956 29.498    29.495058]
[[29.5 29.5 29.5 29.5 29.5]],[29.480896 29.485607 29.512869 29.525162 29.525148]
[[29.5 29.5 29.5 29.5 29.5]],[29.48923  29.493023 29.518805 29.528896 29.525887]
[[29.5 29.5 29.5 29.5 29.5]],[29.488255 29.486662 29.506197 29.509954 29.501453]
[[29.5 29.5 29.5 29.5 29.5]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5 29.5 29.5 29.5 29.5]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5 29.5 29.5 29.5 29.5]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5 29.5 29.5 29.5 29.5]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5 29.5 29.5 29.5 29.5]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5    29.5    29.5    29.5    29.5625]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5    29.5    29.5    29.5625 29.5625]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5    29.5    29.5625 29.5625 29.5   ]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5    29.5625 29.5625 29.5    29.5   ]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5625 29.5625 29.5    29.5    29.5625]],[29.481483 29.47606  29.49099  29.490852 29.479984]
[[29.5625 29.5    29.5    29.5625 29.5   ]],[29.528992 29.528444 29.551277 29.55919  29.555191]
[[29.5    29.5    29.5625 29.5    29.5   ]],[29.542248 29.54636  29.574043 29.586197 29.585098]
[[29.5    29.5625 29.5    29.5    29.5   ]],[29.503012 29.501366 29.519714 29.521671 29.510744]
[[29.5625 29.5    29.5    29.5    29.5   ]],[29.487337 29.475025 29.481853 29.472559 29.45228 ]
[[29.5 29.5 29.5 29.5 29.5]],[29.521048 29.511475 29.523561 29.52138  29.5096  ]
[[29.5 29.5 29.5 29.5 29.5]],[29.487888 29.483292 29.498466 29.498663 29.488321]
[[29.5    29.5    29.5    29.5    29.4375]],[29.489868 29.483574 29.497078 29.494818 29.480997]
[[29.5    29.5    29.5    29.4375 29.4375]],[29.47942  29.468216 29.47665  29.46975  29.452745]
[[29.5    29.5    29.4375 29.4375 29.4375]],[29.474548 29.465334 29.47567  29.47166  29.458437]
[[29.5    29.4375 29.4375 29.4375 29.4375]],[29.481483 29.47606  29.49099  29.490852 29.479984]
